@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute hands-1 numeric
@attribute hands-2 numeric
@attribute hands-3 numeric
@attribute hands-4 numeric
@attribute hands-5 numeric
@attribute hands-6 numeric
@attribute hands-7 numeric
@attribute hands-8 numeric
@attribute hands-9 numeric
@attribute hands-10 numeric
@attribute hands-11 numeric
@attribute hands-12 numeric
@attribute hands-13 numeric
@attribute hands-14 numeric
@attribute hands-15 numeric
@attribute hands-16 numeric
@attribute hands-17 numeric
@attribute hands-18 numeric
@attribute hands-19 numeric
@attribute hands-20 numeric
@attribute hands-21 numeric
@attribute hands-22 numeric
@attribute hands-23 numeric
@attribute hands-24 numeric
@attribute hands-25 numeric
@attribute hands-26 numeric
@attribute hands-27 numeric
@attribute hands-28 numeric
@attribute hands-29 numeric
@attribute hands-30 numeric
@attribute hands-31 numeric
@attribute hands-32 numeric
@attribute hands-33 numeric
@attribute hands-34 numeric
@attribute hands-35 numeric
@attribute hands-36 numeric
@attribute hands-37 numeric
@attribute hands-38 numeric
@attribute hands-39 numeric
@attribute hands-40 numeric
@attribute hands-41 numeric
@attribute hands-42 numeric
@attribute hands-43 numeric
@attribute hands-44 numeric
@attribute hands-45 numeric
@attribute hands-46 numeric
@attribute hands-47 numeric
@attribute hands-48 numeric
@attribute hands-49 numeric
@attribute hands-50 numeric
@attribute hands-51 numeric
@attribute hands-52 numeric
@attribute hands-53 numeric
@attribute hands-54 numeric
@attribute hands-55 numeric
@attribute hands-56 numeric
@attribute hands-57 numeric
@attribute hands-58 numeric
@attribute hands-59 numeric
@attribute hands-60 numeric
@attribute hands-61 numeric
@attribute hands-62 numeric
@attribute hands-63 numeric
@attribute hands-64 numeric
@attribute hands-65 numeric
@attribute hands-66 numeric
@attribute hands-67 numeric
@attribute hands-68 numeric
@attribute hands-69 numeric
@attribute hands-70 numeric
@attribute hands-71 numeric
@attribute hands-72 numeric
@attribute hands-73 numeric
@attribute hands-74 numeric
@attribute hands-75 numeric
@attribute hands-76 numeric
@attribute hands-77 numeric
@attribute hands-78 numeric
@attribute hands-79 numeric
@attribute hands-80 numeric
@attribute hands-81 numeric
@attribute hands-82 numeric
@attribute hands-83 numeric
@attribute hands-84 numeric
@attribute hands-85 numeric
@attribute hands-86 numeric
@attribute hands-87 numeric
@attribute hands-88 numeric
@attribute hands-89 numeric
@attribute hands-90 numeric
@attribute hands-91 numeric
@attribute hands-92 numeric
@attribute hands-93 numeric
@attribute hands-94 numeric
@attribute hands-95 numeric
@attribute hands-96 numeric
@attribute hands-97 numeric
@attribute hands-98 numeric
@attribute hands-99 numeric
@attribute hands-100 numeric
@attribute hands-101 numeric
@attribute hands-102 numeric
@attribute hands-103 numeric
@attribute hands-104 numeric
@attribute hands-105 numeric
@attribute hands-106 numeric
@attribute hands-107 numeric
@attribute hands-108 numeric
@attribute hands-109 numeric
@attribute hands-110 numeric
@attribute hands-111 numeric
@attribute hands-112 numeric
@attribute hands-113 numeric
@attribute hands-114 numeric
@attribute hands-115 numeric
@attribute hands-116 numeric
@attribute hands-117 numeric
@attribute hands-118 numeric
@attribute hands-119 numeric
@attribute hands-120 numeric
@attribute hands-121 numeric
@attribute hands-122 numeric
@attribute hands-123 numeric
@attribute hands-124 numeric
@attribute hands-125 numeric
@attribute hands-126 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
510,'2021/12/08 18:20:52:034',10,0.110014,0.607702,0,0.155972,0.603233,-0.007126,0.200353,0.577326,-0.014657,0.234699,0.558069,-0.024849,0.263782,0.55402,-0.033864,0.193692,0.492611,-0.003365,0.201227,0.430186,-0.020114,0.202292,0.390751,-0.029748,0.203353,0.353663,-0.035901,0.168421,0.479837,-0.013813,0.180781,0.416019,-0.032165,0.186471,0.374924,-0.040121,0.188652,0.336863,-0.044705,0.140279,0.482671,-0.027315,0.136939,0.454282,-0.047858,0.134922,0.505362,-0.043656,0.136828,0.540422,-0.035784,0.110768,0.494623,-0.043382,0.107199,0.477587,-0.059524,0.111508,0.513731,-0.057577,0.119074,0.539275,-0.051698,0.926796,0.621133,0,0.880464,0.609268,-0.01116,0.836248,0.582244,-0.021985,0.798692,0.569632,-0.035544,0.767367,0.56952,-0.047561,0.852288,0.475798,-0.003238,0.8486,0.406684,-0.019262,0.846894,0.366003,-0.028176,0.846487,0.328675,-0.034505,0.878332,0.464276,-0.013118,0.864608,0.386479,-0.031978,0.856335,0.342946,-0.040187,0.849526,0.304977,-0.044285,0.90709,0.468112,-0.026491,0.916483,0.428471,-0.04715,0.921342,0.47581,-0.042405,0.920387,0.513438,-0.033274,0.935351,0.4827,-0.043295,0.944396,0.460693,-0.058943,0.945286,0.497592,-0.055898,0.941154,0.528114,-0.049058,0,0,0,0,0,0,0,0,0,1
511,'2021/12/08 18:20:52:083',10,0.109875,0.60378,0,0.157367,0.600899,-0.006595,0.202501,0.576391,-0.013674,0.236801,0.557622,-0.023582,0.267072,0.555097,-0.032367,0.194397,0.491056,-0.001094,0.203644,0.429681,-0.016766,0.206119,0.391004,-0.026168,0.207793,0.354396,-0.032257,0.169783,0.478476,-0.011344,0.18268,0.414714,-0.028232,0.188356,0.371704,-0.036465,0.189659,0.332922,-0.041426,0.142501,0.480678,-0.024659,0.139081,0.4554,-0.044042,0.137159,0.504039,-0.040843,0.139121,0.537778,-0.033694,0.113752,0.492065,-0.040467,0.111153,0.476278,-0.055792,0.115476,0.512315,-0.054184,0.122688,0.538454,-0.048651,0.926237,0.622169,0,0.880972,0.609981,-0.011048,0.83685,0.581289,-0.021957,0.799325,0.568728,-0.035864,0.767186,0.570895,-0.04843,0.85344,0.475625,-0.001929,0.848339,0.406371,-0.018546,0.844458,0.364567,-0.028186,0.842435,0.327025,-0.034976,0.879532,0.464864,-0.012027,0.866248,0.386235,-0.031505,0.857316,0.34272,-0.040267,0.849434,0.30569,-0.044525,0.908329,0.469536,-0.025815,0.916892,0.430165,-0.047848,0.922379,0.479252,-0.043288,0.921491,0.518005,-0.033739,0.936614,0.484828,-0.04302,0.944131,0.462572,-0.059884,0.944792,0.499757,-0.056924,0.940312,0.53046,-0.049733,0,0,0,0,0,0,0,0,0,1
512,'2021/12/08 18:20:52:149',10,0.109949,0.604382,0,0.156284,0.602261,-0.008146,0.201519,0.577185,-0.016152,0.237133,0.558137,-0.02682,0.267858,0.554937,-0.036717,0.195664,0.493253,-0.004707,0.204697,0.431257,-0.021942,0.206302,0.391209,-0.032251,0.207532,0.353264,-0.038902,0.171136,0.479855,-0.014737,0.184004,0.414799,-0.033667,0.189968,0.370977,-0.042789,0.191974,0.331631,-0.048132,0.143416,0.481764,-0.027798,0.140886,0.450628,-0.049372,0.137341,0.500578,-0.04603,0.138632,0.535729,-0.038497,0.114476,0.493859,-0.043344,0.112817,0.473004,-0.06042,0.115765,0.50937,-0.058667,0.121976,0.535903,-0.052774,0.928467,0.621009,0,0.883572,0.61033,-0.012938,0.838377,0.58172,-0.024393,0.799734,0.569283,-0.038412,0.766755,0.570575,-0.051164,0.853407,0.475937,-0.004139,0.84695,0.405261,-0.020402,0.842729,0.362695,-0.029783,0.840786,0.324595,-0.036397,0.879571,0.465085,-0.013004,0.865817,0.385074,-0.031859,0.856888,0.341,-0.040564,0.849943,0.304149,-0.044825,0.908611,0.46897,-0.025555,0.917817,0.430646,-0.046852,0.922677,0.479074,-0.042971,0.921838,0.517026,-0.033949,0.937557,0.483442,-0.041622,0.946162,0.460162,-0.057861,0.946848,0.497246,-0.055404,0.942692,0.527812,-0.048671,0,0,0,0,0,0,0,0,0,1
513,'2021/12/08 18:20:52:212',10,0.111101,0.607633,0,0.15713,0.603683,-0.008075,0.201678,0.577286,-0.016543,0.237391,0.557643,-0.027723,0.267637,0.555738,-0.038185,0.196369,0.49478,-0.006411,0.2055,0.432403,-0.02452,0.207085,0.390926,-0.035419,0.208509,0.352112,-0.042502,0.171121,0.481967,-0.017036,0.18432,0.41714,-0.036955,0.189877,0.373117,-0.046253,0.19185,0.333026,-0.05167,0.14257,0.484785,-0.030593,0.141941,0.450162,-0.05263,0.138601,0.500594,-0.048379,0.140048,0.536403,-0.040489,0.112945,0.498019,-0.046664,0.111975,0.473639,-0.063909,0.11517,0.509043,-0.061467,0.121346,0.534976,-0.055215,0.926543,0.619517,0,0.881856,0.609763,-0.01427,0.837141,0.58113,-0.026093,0.798711,0.567764,-0.040078,0.765066,0.569488,-0.052578,0.851919,0.475319,-0.00596,0.84618,0.403319,-0.022168,0.84273,0.361515,-0.030772,0.841273,0.323907,-0.036801,0.878275,0.464614,-0.014128,0.863477,0.383398,-0.033195,0.854695,0.340915,-0.041345,0.847774,0.304918,-0.045125,0.907659,0.468229,-0.026032,0.916255,0.429334,-0.047821,0.921973,0.478963,-0.043971,0.921339,0.517004,-0.034729,0.936641,0.482065,-0.041502,0.944416,0.459286,-0.058118,0.945469,0.49653,-0.05608,0.941476,0.526171,-0.049539,0,0,0,0,0,0,0,0,0,1
514,'2021/12/08 18:20:52:281',10,0.108655,0.605206,0,0.156276,0.602233,-0.007091,0.202307,0.576889,-0.014887,0.238005,0.557203,-0.025495,0.267706,0.554302,-0.035198,0.1958,0.493464,-0.004298,0.205558,0.43137,-0.021584,0.207612,0.390907,-0.031907,0.209286,0.352936,-0.03857,0.170535,0.480599,-0.015049,0.183965,0.416015,-0.034032,0.189714,0.372284,-0.042907,0.191597,0.332563,-0.04811,0.142135,0.483214,-0.028706,0.141166,0.452042,-0.049779,0.138637,0.501666,-0.045554,0.140428,0.536393,-0.037754,0.112586,0.496042,-0.044852,0.112063,0.47446,-0.061218,0.116047,0.51029,-0.058737,0.122634,0.536348,-0.052547,0.927034,0.621095,0,0.882014,0.609605,-0.011519,0.838028,0.580532,-0.02312,0.800226,0.567824,-0.03763,0.76719,0.570732,-0.050723,0.852376,0.474716,-0.003858,0.847081,0.403977,-0.020783,0.843986,0.36232,-0.030269,0.842929,0.324782,-0.036906,0.878172,0.464339,-0.01403,0.863725,0.385107,-0.033726,0.854817,0.342097,-0.04213,0.847862,0.305134,-0.046141,0.907265,0.468884,-0.027793,0.916829,0.429393,-0.049058,0.922129,0.478689,-0.043908,0.921262,0.516597,-0.034313,0.936555,0.48401,-0.045073,0.945235,0.460088,-0.060821,0.946023,0.497314,-0.057404,0.941706,0.527626,-0.050254,0,0,0,0,0,0,0,0,0,1
515,'2021/12/08 18:20:52:332',10,0.110174,0.607419,0,0.158051,0.60409,-0.00812,0.203072,0.579168,-0.015805,0.238853,0.559758,-0.026229,0.268261,0.556554,-0.035633,0.196928,0.492508,-0.003014,0.205929,0.429713,-0.019934,0.207086,0.388796,-0.030133,0.207969,0.35094,-0.036681,0.171709,0.480052,-0.013107,0.18407,0.416106,-0.031729,0.190132,0.371799,-0.040882,0.191663,0.332523,-0.046234,0.142523,0.48359,-0.026369,0.140799,0.452653,-0.048052,0.138521,0.502469,-0.044817,0.140994,0.537702,-0.037255,0.112438,0.497874,-0.042112,0.110667,0.475513,-0.059424,0.115174,0.510134,-0.057783,0.122789,0.534777,-0.051838,0.927923,0.61838,0,0.88214,0.607523,-0.012391,0.836786,0.5805,-0.023963,0.798178,0.568241,-0.037999,0.765347,0.56961,-0.050519,0.852174,0.475033,-0.005157,0.846556,0.403872,-0.02141,0.842923,0.361886,-0.030193,0.841228,0.323858,-0.036356,0.87837,0.463148,-0.014337,0.862947,0.383587,-0.033381,0.854049,0.340565,-0.041425,0.847177,0.303699,-0.045209,0.907506,0.466152,-0.027009,0.916891,0.430081,-0.047977,0.922386,0.480018,-0.043499,0.921586,0.518244,-0.03413,0.936266,0.47954,-0.04318,0.945081,0.459741,-0.058674,0.946499,0.49807,-0.055904,0.942728,0.528607,-0.049109,0,0,0,0,0,0,0,0,0,1
516,'2021/12/08 18:20:52:380',10,0.111803,0.607897,0,0.158973,0.605141,-0.00815,0.204037,0.578989,-0.016308,0.239477,0.560002,-0.027083,0.27045,0.557133,-0.036712,0.196522,0.491892,-0.003953,0.205755,0.429144,-0.020744,0.207008,0.390026,-0.030454,0.207728,0.353482,-0.036708,0.171347,0.479922,-0.014116,0.184286,0.414242,-0.032396,0.190032,0.371092,-0.04096,0.191346,0.331914,-0.046069,0.143169,0.483766,-0.027396,0.140121,0.454137,-0.048455,0.138842,0.504824,-0.044976,0.141672,0.540302,-0.037437,0.113688,0.497523,-0.043203,0.11191,0.4777,-0.060066,0.116982,0.514452,-0.05833,0.125106,0.541662,-0.05247,0.927215,0.618688,0,0.881324,0.607573,-0.01169,0.835967,0.580013,-0.02256,0.797788,0.567756,-0.035988,0.765043,0.569476,-0.04784,0.851818,0.474387,-0.002599,0.845898,0.403527,-0.018153,0.842777,0.36162,-0.026712,0.841573,0.324057,-0.032768,0.877936,0.462606,-0.011858,0.862754,0.384408,-0.030197,0.854333,0.341738,-0.038065,0.847935,0.305756,-0.041707,0.906877,0.46553,-0.024709,0.915916,0.430349,-0.045542,0.92142,0.479785,-0.041195,0.920916,0.518197,-0.031802,0.935502,0.478751,-0.041005,0.943738,0.459882,-0.056637,0.944925,0.499387,-0.053768,0.941067,0.531666,-0.046766,0,0,0,0,0,0,0,0,0,1
517,'2021/12/08 18:20:52:444',10,0.11136,0.609344,0,0.158456,0.605216,-0.00776,0.203515,0.579009,-0.015725,0.239206,0.559833,-0.026544,0.269621,0.557624,-0.036626,0.196132,0.495713,-0.005377,0.206471,0.432568,-0.022637,0.207905,0.393227,-0.03271,0.208948,0.35626,-0.039233,0.170526,0.483261,-0.015918,0.184102,0.416917,-0.035034,0.189949,0.373331,-0.044149,0.191756,0.334036,-0.049473,0.142138,0.486149,-0.029357,0.141018,0.452466,-0.051096,0.138905,0.503136,-0.047607,0.141235,0.538917,-0.040062,0.11302,0.499415,-0.045202,0.111673,0.476211,-0.062408,0.11588,0.512059,-0.060508,0.122932,0.538225,-0.054567,0.925504,0.619002,0,0.879673,0.607275,-0.011807,0.834631,0.579746,-0.022509,0.796545,0.568053,-0.035834,0.764669,0.569796,-0.047637,0.851651,0.473462,-0.001922,0.846105,0.403511,-0.017278,0.842654,0.361289,-0.025822,0.841242,0.323972,-0.031823,0.877512,0.462582,-0.011041,0.863223,0.383398,-0.028883,0.854845,0.34018,-0.036616,0.848316,0.304564,-0.040218,0.905775,0.466619,-0.0239,0.915863,0.429688,-0.044673,0.921544,0.47701,-0.040735,0.921104,0.514815,-0.031553,0.933414,0.481189,-0.040215,0.942734,0.460077,-0.056161,0.944376,0.497545,-0.053695,0.94102,0.528979,-0.046879,0,0,0,0,0,0,0,0,0,1
518,'2021/12/08 18:20:52:506',10,0.110886,0.608607,0,0.15842,0.604709,-0.00755,0.203681,0.579138,-0.015317,0.239649,0.559771,-0.025939,0.2698,0.556296,-0.035767,0.195998,0.496188,-0.004582,0.206658,0.432947,-0.02174,0.208392,0.393049,-0.031768,0.2095,0.355624,-0.038225,0.170681,0.48351,-0.015109,0.184601,0.417406,-0.034127,0.19026,0.373522,-0.043068,0.191663,0.33411,-0.048215,0.142286,0.486054,-0.028581,0.141461,0.45292,-0.050223,0.139098,0.503325,-0.046531,0.14134,0.538684,-0.038807,0.113149,0.499036,-0.044467,0.112074,0.476312,-0.061489,0.116157,0.511986,-0.059444,0.123113,0.537634,-0.053374,0.925865,0.618467,0,0.880173,0.607241,-0.011906,0.83569,0.579851,-0.02287,0.797692,0.568105,-0.036546,0.765128,0.569868,-0.048745,0.851106,0.47344,-0.002169,0.845909,0.403428,-0.017887,0.842926,0.361159,-0.026715,0.841982,0.32381,-0.032851,0.876602,0.462557,-0.011368,0.862128,0.383648,-0.029559,0.853725,0.341173,-0.037322,0.847253,0.306069,-0.040839,0.904872,0.466625,-0.024348,0.915603,0.429486,-0.045287,0.921411,0.476783,-0.041262,0.920884,0.514294,-0.032019,0.9328,0.481412,-0.040809,0.942854,0.459476,-0.056792,0.944211,0.496225,-0.054271,0.940346,0.527276,-0.047443,0,0,0,0,0,0,0,0,0,1
519,'2021/12/08 18:20:52:557',10,0.111032,0.608713,0,0.158716,0.605428,-0.007756,0.204303,0.579541,-0.015142,0.239938,0.559626,-0.025242,0.269418,0.556453,-0.034504,0.196485,0.494755,-0.003471,0.205256,0.431549,-0.020297,0.207009,0.391054,-0.030207,0.208505,0.353452,-0.036571,0.171473,0.481593,-0.013518,0.184163,0.416388,-0.032017,0.190486,0.372767,-0.040787,0.192608,0.333701,-0.045859,0.143063,0.484292,-0.02665,0.140623,0.453422,-0.048155,0.137619,0.5037,-0.044952,0.13945,0.538624,-0.037382,0.113642,0.497471,-0.042248,0.111534,0.477734,-0.059448,0.115237,0.512772,-0.058119,0.122095,0.5369,-0.052396,0.928079,0.622232,0,0.883251,0.61232,-0.011786,0.837859,0.582317,-0.022605,0.799061,0.568945,-0.036142,0.765701,0.572246,-0.048225,0.851855,0.475878,-0.002122,0.846421,0.405002,-0.01798,0.843364,0.362696,-0.026929,0.84225,0.324548,-0.03335,0.877288,0.464853,-0.011598,0.862433,0.386263,-0.030281,0.854128,0.342839,-0.0386,0.848052,0.305745,-0.042635,0.906349,0.468527,-0.024753,0.914763,0.4303,-0.04596,0.920503,0.480595,-0.041307,0.920246,0.519193,-0.031797,0.935999,0.482276,-0.041376,0.944158,0.459131,-0.057574,0.945709,0.498229,-0.054573,0.942074,0.529676,-0.047436,0,0,0,0,0,0,0,0,0,1
520,'2021/12/08 18:20:52:640',10,0.11189,0.606679,0,0.159524,0.602916,-0.007416,0.204711,0.578401,-0.014967,0.24044,0.559783,-0.025191,0.269963,0.557494,-0.034287,0.196671,0.491395,-0.003085,0.205824,0.428614,-0.019426,0.207127,0.388516,-0.028924,0.207693,0.35147,-0.034995,0.171764,0.478905,-0.013107,0.184394,0.414374,-0.030916,0.190319,0.371003,-0.039202,0.191559,0.332307,-0.044046,0.14346,0.482223,-0.026139,0.139882,0.454248,-0.046704,0.13773,0.504314,-0.043357,0.140466,0.538975,-0.035826,0.114246,0.496156,-0.041619,0.111202,0.478373,-0.0579,0.115741,0.514213,-0.056355,0.123553,0.539225,-0.050622,0.92818,0.621814,0,0.881238,0.610157,-0.011361,0.835566,0.582209,-0.021959,0.79717,0.569594,-0.035391,0.76521,0.56965,-0.047345,0.852295,0.475919,-0.002018,0.846284,0.404482,-0.017941,0.842662,0.361721,-0.026864,0.840952,0.323513,-0.033101,0.878826,0.465029,-0.011669,0.864214,0.384979,-0.030529,0.85527,0.340878,-0.038984,0.848153,0.304337,-0.042955,0.90782,0.468573,-0.024964,0.916554,0.430263,-0.046594,0.922152,0.47856,-0.042497,0.92188,0.516946,-0.033065,0.936229,0.482462,-0.041643,0.944249,0.458464,-0.05824,0.946016,0.495025,-0.055552,0.943073,0.525776,-0.048433,0,0,0,0,0,0,0,0,0,1
521,'2021/12/08 18:20:52:689',10,0.109428,0.606773,0,0.156767,0.604083,-0.008104,0.202588,0.578613,-0.015786,0.238159,0.559487,-0.02614,0.26901,0.557727,-0.035526,0.196094,0.493852,-0.003464,0.205811,0.430934,-0.020094,0.207335,0.390261,-0.029983,0.208121,0.35244,-0.036346,0.170999,0.480808,-0.013258,0.184007,0.415648,-0.031339,0.189478,0.371114,-0.040123,0.190496,0.331402,-0.045318,0.142898,0.483291,-0.026175,0.140473,0.454434,-0.047228,0.137943,0.503611,-0.044165,0.139631,0.538447,-0.036764,0.113423,0.495552,-0.041595,0.111776,0.475391,-0.058485,0.115809,0.510055,-0.057082,0.122638,0.535441,-0.051386,0.927625,0.622837,0,0.881374,0.611587,-0.011373,0.835919,0.582335,-0.022166,0.797269,0.569047,-0.03569,0.764304,0.571471,-0.047638,0.851683,0.475455,-0.001425,0.846811,0.404992,-0.017052,0.843953,0.362895,-0.025726,0.842866,0.324837,-0.031826,0.877905,0.464033,-0.011031,0.863271,0.385691,-0.029328,0.854233,0.342645,-0.037328,0.847216,0.306049,-0.04108,0.90722,0.467656,-0.024336,0.91647,0.431942,-0.044785,0.921872,0.482143,-0.040112,0.921231,0.520602,-0.030598,0.936571,0.481778,-0.041151,0.944923,0.461399,-0.056364,0.945676,0.500121,-0.053262,0.941504,0.531407,-0.046164,0,0,0,0,0,0,0,0,0,1
522,'2021/12/08 18:20:52:735',10,0.109083,0.607341,0,0.156983,0.605158,-0.008539,0.203553,0.579582,-0.016122,0.239177,0.55966,-0.026257,0.269248,0.556473,-0.035437,0.1961,0.493291,-0.00346,0.205979,0.430903,-0.019967,0.207636,0.390457,-0.029871,0.208904,0.353025,-0.03627,0.170609,0.480618,-0.013037,0.18389,0.416281,-0.031058,0.189532,0.372277,-0.039953,0.191171,0.333341,-0.045219,0.14209,0.483651,-0.025739,0.140539,0.452753,-0.046865,0.137115,0.501317,-0.043628,0.138541,0.536289,-0.036154,0.112443,0.496578,-0.040943,0.111734,0.474558,-0.057943,0.114218,0.50989,-0.056208,0.11988,0.535868,-0.050252,0.928482,0.621754,0,0.881499,0.610845,-0.011303,0.835942,0.582539,-0.022342,0.797942,0.569619,-0.036288,0.765618,0.571404,-0.048823,0.851854,0.475112,-0.00246,0.846864,0.404605,-0.019026,0.843952,0.362329,-0.028322,0.842667,0.324851,-0.034752,0.878699,0.463531,-0.012451,0.864391,0.384682,-0.031879,0.855385,0.34154,-0.040194,0.848014,0.305353,-0.043982,0.90829,0.467344,-0.026136,0.91639,0.429671,-0.047948,0.921641,0.479066,-0.04333,0.921057,0.517806,-0.033603,0.937494,0.481965,-0.043263,0.944938,0.460184,-0.059871,0.945807,0.497533,-0.056871,0.941908,0.528394,-0.049561,0,0,0,0,0,0,0,0,0,1
523,'2021/12/08 18:20:52:770',10,0.108617,0.607542,0,0.15688,0.605268,-0.00834,0.203698,0.579704,-0.015864,0.239349,0.559794,-0.025969,0.269521,0.556742,-0.035073,0.19616,0.493336,-0.003156,0.205994,0.430821,-0.019507,0.207685,0.390469,-0.029267,0.209076,0.353208,-0.035563,0.170627,0.480551,-0.01276,0.183918,0.416171,-0.030543,0.189636,0.372465,-0.039236,0.191507,0.333819,-0.044367,0.142146,0.483508,-0.025487,0.140662,0.45302,-0.046304,0.137338,0.50137,-0.042989,0.138779,0.536174,-0.035499,0.112516,0.49628,-0.040727,0.111894,0.474846,-0.057434,0.114384,0.510102,-0.055657,0.120007,0.536033,-0.04971,0.928607,0.621477,0,0.881712,0.610736,-0.011464,0.836154,0.582474,-0.022691,0.798138,0.569598,-0.036838,0.765811,0.57141,-0.049614,0.851711,0.475163,-0.003045,0.846673,0.404604,-0.019852,0.843868,0.362377,-0.029276,0.84265,0.324908,-0.035783,0.878675,0.463671,-0.013068,0.86412,0.384668,-0.032782,0.855162,0.34165,-0.041218,0.847986,0.305623,-0.045054,0.908424,0.467492,-0.026769,0.916124,0.429277,-0.048832,0.921323,0.478589,-0.044253,0.920961,0.517281,-0.034518,0.937867,0.482155,-0.043902,0.944937,0.459468,-0.060731,0.945823,0.496487,-0.057754,0.942237,0.527108,-0.050433,0,0,0,0,0,0,0,0,0,1
524,'2021/12/08 18:20:52:843',10,0.110635,0.610149,0,0.158543,0.605897,-0.006819,0.20441,0.579287,-0.01421,0.240602,0.559332,-0.024489,0.270601,0.556566,-0.033714,0.197653,0.495474,-0.002447,0.206643,0.431491,-0.019162,0.208011,0.390571,-0.029071,0.209107,0.352515,-0.035494,0.172548,0.482388,-0.013136,0.185582,0.417572,-0.031468,0.191433,0.373278,-0.04025,0.192635,0.333132,-0.04551,0.143658,0.484698,-0.026837,0.140251,0.453882,-0.047849,0.137666,0.504382,-0.044186,0.139904,0.539571,-0.036573,0.113358,0.497172,-0.042967,0.110537,0.476279,-0.059514,0.115126,0.513199,-0.057502,0.122856,0.539741,-0.051493,0.927189,0.622442,0,0.880716,0.609953,-0.010216,0.835645,0.581432,-0.021392,0.7974,0.568816,-0.035783,0.765018,0.570174,-0.048716,0.852301,0.475572,-0.002875,0.847034,0.404339,-0.019815,0.844467,0.362439,-0.029233,0.84349,0.324698,-0.035752,0.879033,0.465214,-0.013788,0.864473,0.386149,-0.033698,0.855429,0.342492,-0.042156,0.848194,0.305524,-0.046092,0.908501,0.469733,-0.028191,0.915935,0.431401,-0.049656,0.920423,0.479917,-0.044381,0.919828,0.517897,-0.034506,0.937781,0.48463,-0.045983,0.944439,0.460327,-0.062007,0.944889,0.495791,-0.058406,0.941396,0.525456,-0.050905,0,0,0,0,0,0,0,0,0,1
525,'2021/12/08 18:20:52:893',10,0.111048,0.610133,0,0.15869,0.60542,-0.008025,0.204468,0.579481,-0.015877,0.240476,0.559748,-0.026358,0.270336,0.557131,-0.035848,0.196769,0.494553,-0.004392,0.206286,0.431278,-0.021462,0.207214,0.390544,-0.031283,0.207787,0.353084,-0.037533,0.171094,0.48148,-0.014452,0.18411,0.415214,-0.033178,0.189941,0.37082,-0.041748,0.191741,0.331278,-0.046654,0.142359,0.48441,-0.02757,0.140932,0.452966,-0.048829,0.137759,0.503161,-0.044936,0.1389,0.538589,-0.037019,0.112758,0.497529,-0.043251,0.111301,0.477106,-0.06004,0.114318,0.512743,-0.058083,0.120238,0.538171,-0.051999,0.927946,0.620816,0,0.88145,0.610224,-0.01182,0.836024,0.581618,-0.023019,0.797961,0.568589,-0.036914,0.765467,0.570666,-0.049246,0.851999,0.476047,-0.003654,0.845977,0.404638,-0.020163,0.842395,0.362246,-0.029282,0.840848,0.324206,-0.035648,0.878626,0.465362,-0.013145,0.865233,0.385081,-0.032559,0.856511,0.341799,-0.040802,0.849015,0.304788,-0.044639,0.907853,0.469387,-0.026237,0.917176,0.431363,-0.047979,0.921382,0.48052,-0.043487,0.919535,0.518514,-0.033927,0.936551,0.483755,-0.042772,0.944945,0.461571,-0.059159,0.945177,0.498521,-0.056382,0.940273,0.528436,-0.049356,0,0,0,0,0,0,0,0,0,1
526,'2021/12/08 18:20:52:931',10,0.110563,0.605215,0,0.158546,0.60277,-0.00792,0.204877,0.578911,-0.015841,0.240369,0.560568,-0.026325,0.271522,0.557855,-0.035721,0.197214,0.492778,-0.004281,0.206558,0.429444,-0.020861,0.208344,0.389589,-0.030468,0.209694,0.352145,-0.036676,0.171866,0.479413,-0.014235,0.185302,0.414026,-0.032384,0.190646,0.37082,-0.040596,0.192405,0.331751,-0.045443,0.144098,0.481482,-0.027217,0.140255,0.45382,-0.047861,0.137756,0.5039,-0.044493,0.139999,0.539396,-0.037042,0.115033,0.492801,-0.042766,0.11152,0.475962,-0.059058,0.115,0.512072,-0.057611,0.122239,0.538683,-0.052058,0.926578,0.621667,0,0.881035,0.611202,-0.012923,0.836065,0.582265,-0.024789,0.797493,0.569297,-0.039217,0.764584,0.571632,-0.052296,0.851478,0.476267,-0.005908,0.846665,0.404538,-0.022907,0.842976,0.362333,-0.032412,0.841277,0.324412,-0.039073,0.877944,0.465577,-0.015237,0.86458,0.385039,-0.035176,0.855772,0.34099,-0.043916,0.848756,0.303315,-0.048154,0.907255,0.469599,-0.028167,0.916952,0.42869,-0.050122,0.922376,0.478054,-0.045574,0.921746,0.516919,-0.036179,0.936138,0.484385,-0.044618,0.944447,0.459678,-0.061233,0.945316,0.496585,-0.058393,0.94142,0.527091,-0.051443,0,0,0,0,0,0,0,0,0,1
